,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total,Total2,Total3
30776,Mujeres,Catalunya,55 y más años,2007T4,5,55,5.55
30777,Mujeres,Catalunya,55 y más años,2007T3,5,98,5.98
30778,Mujeres,Catalunya,55 y más años,2007T2,4,39,4.39
30779,Mujeres,Catalunya,55 y más años,2007T1,7,16,7.16
30780,Mujeres,Catalunya,55 y más años,2006T4,6,37,6.37
30781,Mujeres,Catalunya,55 y más años,2006T3,5,3,5.3
30782,Mujeres,Catalunya,55 y más años,2006T2,4,73,4.73
30783,Mujeres,Catalunya,55 y más años,2006T1,4,47,4.47
30784,Mujeres,Catalunya,55 y más años,2005T4,4,95,4.95
30785,Mujeres,Catalunya,55 y más años,2005T3,4,71,4.71
30786,Mujeres,Catalunya,55 y más años,2005T2,6,52,6.52
30787,Mujeres,Catalunya,55 y más años,2005T1,7,27,7.27
30788,Mujeres,Catalunya,55 y más años,2004T4,8,2,8.2
30789,Mujeres,Catalunya,55 y más años,2004T3,9,3,9.3
30790,Mujeres,Catalunya,55 y más años,2004T2,8,9,8.9
30791,Mujeres,Catalunya,55 y más años,2004T1,7,89,7.89
30792,Mujeres,Catalunya,55 y más años,2003T4,8,4,8.4
30793,Mujeres,Catalunya,55 y más años,2003T3,8,45,8.45
30794,Mujeres,Catalunya,55 y más años,2003T2,6,78,6.78
30795,Mujeres,Catalunya,55 y más años,2003T1,8,84,8.84
30796,Mujeres,Catalunya,55 y más años,2002T4,11,43,11.43
30797,Mujeres,Catalunya,55 y más años,2002T3,12,32,12.32
30798,Mujeres,Catalunya,55 y más años,2002T2,10,15,10.15
30799,Mujeres,Catalunya,55 y más años,2002T1,13,4,13.4
30800,Mujeres,Comunitat Valenciana,Total,2023T4,14,48,14.48
30801,Mujeres,Comunitat Valenciana,Total,2023T3,14,2,14.2
30802,Mujeres,Comunitat Valenciana,Total,2023T2,13,71,13.71
30803,Mujeres,Comunitat Valenciana,Total,2023T1,16,61,16.61
30804,Mujeres,Comunitat Valenciana,Total,2022T4,15,77,15.77
30805,Mujeres,Comunitat Valenciana,Total,2022T3,16,43,16.43
30806,Mujeres,Comunitat Valenciana,Total,2022T2,14,66,14.66
30807,Mujeres,Comunitat Valenciana,Total,2022T1,14,33,14.33
30808,Mujeres,Comunitat Valenciana,Total,2021T4,16,45,16.45
30809,Mujeres,Comunitat Valenciana,Total,2021T3,18,54,18.54
30810,Mujeres,Comunitat Valenciana,Total,2021T2,19,39,19.39
30811,Mujeres,Comunitat Valenciana,Total,2021T1,18,6,18.6
30812,Mujeres,Comunitat Valenciana,Total,2020T4,18,26,18.26
30813,Mujeres,Comunitat Valenciana,Total,2020T3,19,99,19.99
30814,Mujeres,Comunitat Valenciana,Total,2020T2,19,11,19.11
30815,Mujeres,Comunitat Valenciana,Total,2020T1,16,1,16.1
30816,Mujeres,Comunitat Valenciana,Total,2019T4,16,81,16.81
30817,Mujeres,Comunitat Valenciana,Total,2019T3,16,84,16.84
30818,Mujeres,Comunitat Valenciana,Total,2019T2,16,92,16.92
30819,Mujeres,Comunitat Valenciana,Total,2019T1,16,85,16.85
30820,Mujeres,Comunitat Valenciana,Total,2018T4,16,35,16.35
30821,Mujeres,Comunitat Valenciana,Total,2018T3,17,43,17.43
30822,Mujeres,Comunitat Valenciana,Total,2018T2,17,42,17.42
30823,Mujeres,Comunitat Valenciana,Total,2018T1,18,65,18.65
30824,Mujeres,Comunitat Valenciana,Total,2017T4,19,7,19.7
30825,Mujeres,Comunitat Valenciana,Total,2017T3,18,94,18.94
30826,Mujeres,Comunitat Valenciana,Total,2017T2,21,7,21.7
30827,Mujeres,Comunitat Valenciana,Total,2017T1,21,1,21.1
30828,Mujeres,Comunitat Valenciana,Total,2016T4,21,2,21.2
30829,Mujeres,Comunitat Valenciana,Total,2016T3,22,24,22.24
30830,Mujeres,Comunitat Valenciana,Total,2016T2,23,89,23.89
30831,Mujeres,Comunitat Valenciana,Total,2016T1,23,19,23.19
30832,Mujeres,Comunitat Valenciana,Total,2015T4,22,76,22.76
30833,Mujeres,Comunitat Valenciana,Total,2015T3,23,64,23.64
30834,Mujeres,Comunitat Valenciana,Total,2015T2,23,85,23.85
30835,Mujeres,Comunitat Valenciana,Total,2015T1,24,97,24.97
30836,Mujeres,Comunitat Valenciana,Total,2014T4,24,53,24.53
30837,Mujeres,Comunitat Valenciana,Total,2014T3,26,32,26.32
30838,Mujeres,Comunitat Valenciana,Total,2014T2,27,1,27.1
30839,Mujeres,Comunitat Valenciana,Total,2014T1,29,16,29.16
30840,Mujeres,Comunitat Valenciana,Total,2013T4,28,23,28.23
30841,Mujeres,Comunitat Valenciana,Total,2013T3,28,2,28.2
30842,Mujeres,Comunitat Valenciana,Total,2013T2,30,25,30.25
30843,Mujeres,Comunitat Valenciana,Total,2013T1,30,16,30.16
30844,Mujeres,Comunitat Valenciana,Total,2012T4,28,7,28.7
30845,Mujeres,Comunitat Valenciana,Total,2012T3,27,95,27.95
30846,Mujeres,Comunitat Valenciana,Total,2012T2,25,89,25.89
30847,Mujeres,Comunitat Valenciana,Total,2012T1,26,4,26.4
30848,Mujeres,Comunitat Valenciana,Total,2011T4,24,56,24.56
30849,Mujeres,Comunitat Valenciana,Total,2011T3,25,2,25.2
30850,Mujeres,Comunitat Valenciana,Total,2011T2,23,64,23.64
30851,Mujeres,Comunitat Valenciana,Total,2011T1,24,11,24.11
30852,Mujeres,Comunitat Valenciana,Total,2010T4,23,4,23.4
30853,Mujeres,Comunitat Valenciana,Total,2010T3,22,93,22.93
30854,Mujeres,Comunitat Valenciana,Total,2010T2,23,34,23.34
30855,Mujeres,Comunitat Valenciana,Total,2010T1,21,75,21.75
30856,Mujeres,Comunitat Valenciana,Total,2009T4,21,16,21.16
30857,Mujeres,Comunitat Valenciana,Total,2009T3,20,34,20.34
30858,Mujeres,Comunitat Valenciana,Total,2009T2,21,7,21.7
30859,Mujeres,Comunitat Valenciana,Total,2009T1,19,36,19.36
30860,Mujeres,Comunitat Valenciana,Total,2008T4,15,71,15.71
30861,Mujeres,Comunitat Valenciana,Total,2008T3,13,36,13.36
30862,Mujeres,Comunitat Valenciana,Total,2008T2,12,91,12.91
30863,Mujeres,Comunitat Valenciana,Total,2008T1,11,64,11.64
30864,Mujeres,Comunitat Valenciana,Total,2007T4,10,48,10.48
30865,Mujeres,Comunitat Valenciana,Total,2007T3,11,66,11.66
30866,Mujeres,Comunitat Valenciana,Total,2007T2,11,26,11.26
30867,Mujeres,Comunitat Valenciana,Total,2007T1,11,71,11.71
30868,Mujeres,Comunitat Valenciana,Total,2006T4,11,38,11.38
30869,Mujeres,Comunitat Valenciana,Total,2006T3,10,8,10.8
30870,Mujeres,Comunitat Valenciana,Total,2006T2,10,36,10.36
30871,Mujeres,Comunitat Valenciana,Total,2006T1,11,59,11.59
30872,Mujeres,Comunitat Valenciana,Total,2005T4,10,44,10.44
30873,Mujeres,Comunitat Valenciana,Total,2005T3,11,16,11.16
30874,Mujeres,Comunitat Valenciana,Total,2005T2,11,89,11.89
30875,Mujeres,Comunitat Valenciana,Total,2005T1,13,29,13.29
30876,Mujeres,Comunitat Valenciana,Total,2004T4,13,45,13.45
30877,Mujeres,Comunitat Valenciana,Total,2004T3,14,6,14.6
30878,Mujeres,Comunitat Valenciana,Total,2004T2,13,46,13.46
30879,Mujeres,Comunitat Valenciana,Total,2004T1,13,6,13.6
30880,Mujeres,Comunitat Valenciana,Total,2003T4,14,6,14.6
30881,Mujeres,Comunitat Valenciana,Total,2003T3,14,74,14.74
30882,Mujeres,Comunitat Valenciana,Total,2003T2,15,84,15.84
30883,Mujeres,Comunitat Valenciana,Total,2003T1,16,15,16.15
30884,Mujeres,Comunitat Valenciana,Total,2002T4,13,74,13.74
30885,Mujeres,Comunitat Valenciana,Total,2002T3,15,31,15.31
30886,Mujeres,Comunitat Valenciana,Total,2002T2,15,27,15.27
30887,Mujeres,Comunitat Valenciana,Total,2002T1,14,65,14.65
30888,Mujeres,Comunitat Valenciana,Menores de 25 años,2023T4,23,75,23.75
30889,Mujeres,Comunitat Valenciana,Menores de 25 años,2023T3,19,7,19.7
30890,Mujeres,Comunitat Valenciana,Menores de 25 años,2023T2,34,9,34.9
30891,Mujeres,Comunitat Valenciana,Menores de 25 años,2023T1,34,27,34.27
30892,Mujeres,Comunitat Valenciana,Menores de 25 años,2022T4,36,24,36.24
30893,Mujeres,Comunitat Valenciana,Menores de 25 años,2022T3,30,96,30.96
30894,Mujeres,Comunitat Valenciana,Menores de 25 años,2022T2,28,56,28.56
30895,Mujeres,Comunitat Valenciana,Menores de 25 años,2022T1,24,15,24.15
30896,Mujeres,Comunitat Valenciana,Menores de 25 años,2021T4,33,46,33.46
30897,Mujeres,Comunitat Valenciana,Menores de 25 años,2021T3,33,52,33.52
30898,Mujeres,Comunitat Valenciana,Menores de 25 años,2021T2,42,84,42.84
30899,Mujeres,Comunitat Valenciana,Menores de 25 años,2021T1,44,54,44.54
30900,Mujeres,Comunitat Valenciana,Menores de 25 años,2020T4,37,66,37.66
30901,Mujeres,Comunitat Valenciana,Menores de 25 años,2020T3,40,51,40.51
30902,Mujeres,Comunitat Valenciana,Menores de 25 años,2020T2,47,32,47.32
30903,Mujeres,Comunitat Valenciana,Menores de 25 años,2020T1,33,62,33.62
30904,Mujeres,Comunitat Valenciana,Menores de 25 años,2019T4,32,61,32.61
30905,Mujeres,Comunitat Valenciana,Menores de 25 años,2019T3,33,61,33.61
30906,Mujeres,Comunitat Valenciana,Menores de 25 años,2019T2,41,21,41.21
30907,Mujeres,Comunitat Valenciana,Menores de 25 años,2019T1,38,,38.
30908,Mujeres,Comunitat Valenciana,Menores de 25 años,2018T4,33,25,33.25
30909,Mujeres,Comunitat Valenciana,Menores de 25 años,2018T3,34,28,34.28
30910,Mujeres,Comunitat Valenciana,Menores de 25 años,2018T2,31,14,31.14
30911,Mujeres,Comunitat Valenciana,Menores de 25 años,2018T1,32,49,32.49
30912,Mujeres,Comunitat Valenciana,Menores de 25 años,2017T4,39,3,39.3
30913,Mujeres,Comunitat Valenciana,Menores de 25 años,2017T3,34,74,34.74
30914,Mujeres,Comunitat Valenciana,Menores de 25 años,2017T2,40,12,40.12
30915,Mujeres,Comunitat Valenciana,Menores de 25 años,2017T1,43,66,43.66
30916,Mujeres,Comunitat Valenciana,Menores de 25 años,2016T4,49,28,49.28
30917,Mujeres,Comunitat Valenciana,Menores de 25 años,2016T3,40,93,40.93
30918,Mujeres,Comunitat Valenciana,Menores de 25 años,2016T2,49,9,49.9
30919,Mujeres,Comunitat Valenciana,Menores de 25 años,2016T1,44,95,44.95
30920,Mujeres,Comunitat Valenciana,Menores de 25 años,2015T4,49,45,49.45
30921,Mujeres,Comunitat Valenciana,Menores de 25 años,2015T3,40,4,40.4
30922,Mujeres,Comunitat Valenciana,Menores de 25 años,2015T2,49,6,49.6
30923,Mujeres,Comunitat Valenciana,Menores de 25 años,2015T1,53,2,53.2
30924,Mujeres,Comunitat Valenciana,Menores de 25 años,2014T4,53,7,53.7
30925,Mujeres,Comunitat Valenciana,Menores de 25 años,2014T3,52,66,52.66
30926,Mujeres,Comunitat Valenciana,Menores de 25 años,2014T2,56,88,56.88
30927,Mujeres,Comunitat Valenciana,Menores de 25 años,2014T1,58,37,58.37
30928,Mujeres,Comunitat Valenciana,Menores de 25 años,2013T4,55,37,55.37
30929,Mujeres,Comunitat Valenciana,Menores de 25 años,2013T3,50,76,50.76
30930,Mujeres,Comunitat Valenciana,Menores de 25 años,2013T2,58,64,58.64
30931,Mujeres,Comunitat Valenciana,Menores de 25 años,2013T1,54,33,54.33
30932,Mujeres,Comunitat Valenciana,Menores de 25 años,2012T4,49,78,49.78
30933,Mujeres,Comunitat Valenciana,Menores de 25 años,2012T3,46,16,46.16
30934,Mujeres,Comunitat Valenciana,Menores de 25 años,2012T2,51,91,51.91
30935,Mujeres,Comunitat Valenciana,Menores de 25 años,2012T1,51,6,51.6
30936,Mujeres,Comunitat Valenciana,Menores de 25 años,2011T4,46,65,46.65
30937,Mujeres,Comunitat Valenciana,Menores de 25 años,2011T3,47,53,47.53
30938,Mujeres,Comunitat Valenciana,Menores de 25 años,2011T2,46,11,46.11
30939,Mujeres,Comunitat Valenciana,Menores de 25 años,2011T1,48,36,48.36
30940,Mujeres,Comunitat Valenciana,Menores de 25 años,2010T4,47,49,47.49
30941,Mujeres,Comunitat Valenciana,Menores de 25 años,2010T3,42,78,42.78
30942,Mujeres,Comunitat Valenciana,Menores de 25 años,2010T2,42,43,42.43
30943,Mujeres,Comunitat Valenciana,Menores de 25 años,2010T1,40,33,40.33
30944,Mujeres,Comunitat Valenciana,Menores de 25 años,2009T4,43,4,43.4
30945,Mujeres,Comunitat Valenciana,Menores de 25 años,2009T3,42,5,42.5
30946,Mujeres,Comunitat Valenciana,Menores de 25 años,2009T2,37,72,37.72
30947,Mujeres,Comunitat Valenciana,Menores de 25 años,2009T1,34,,34.
30948,Mujeres,Comunitat Valenciana,Menores de 25 años,2008T4,29,1,29.1
30949,Mujeres,Comunitat Valenciana,Menores de 25 años,2008T3,28,7,28.7
30950,Mujeres,Comunitat Valenciana,Menores de 25 años,2008T2,28,49,28.49
30951,Mujeres,Comunitat Valenciana,Menores de 25 años,2008T1,22,22,22.22
30952,Mujeres,Comunitat Valenciana,Menores de 25 años,2007T4,22,15,22.15
30953,Mujeres,Comunitat Valenciana,Menores de 25 años,2007T3,22,47,22.47
30954,Mujeres,Comunitat Valenciana,Menores de 25 años,2007T2,22,1,22.1
30955,Mujeres,Comunitat Valenciana,Menores de 25 años,2007T1,22,72,22.72
30956,Mujeres,Comunitat Valenciana,Menores de 25 años,2006T4,21,51,21.51
30957,Mujeres,Comunitat Valenciana,Menores de 25 años,2006T3,19,29,19.29
30958,Mujeres,Comunitat Valenciana,Menores de 25 años,2006T2,22,95,22.95
30959,Mujeres,Comunitat Valenciana,Menores de 25 años,2006T1,20,6,20.6
30960,Mujeres,Comunitat Valenciana,Menores de 25 años,2005T4,19,23,19.23
30961,Mujeres,Comunitat Valenciana,Menores de 25 años,2005T3,19,77,19.77
30962,Mujeres,Comunitat Valenciana,Menores de 25 años,2005T2,23,74,23.74
30963,Mujeres,Comunitat Valenciana,Menores de 25 años,2005T1,29,32,29.32
30964,Mujeres,Comunitat Valenciana,Menores de 25 años,2004T4,27,21,27.21
30965,Mujeres,Comunitat Valenciana,Menores de 25 años,2004T3,25,55,25.55
30966,Mujeres,Comunitat Valenciana,Menores de 25 años,2004T2,24,53,24.53
30967,Mujeres,Comunitat Valenciana,Menores de 25 años,2004T1,23,19,23.19
30968,Mujeres,Comunitat Valenciana,Menores de 25 años,2003T4,21,25,21.25
30969,Mujeres,Comunitat Valenciana,Menores de 25 años,2003T3,21,3,21.3
30970,Mujeres,Comunitat Valenciana,Menores de 25 años,2003T2,25,63,25.63
30971,Mujeres,Comunitat Valenciana,Menores de 25 años,2003T1,26,99,26.99
30972,Mujeres,Comunitat Valenciana,Menores de 25 años,2002T4,26,42,26.42
30973,Mujeres,Comunitat Valenciana,Menores de 25 años,2002T3,22,29,22.29
30974,Mujeres,Comunitat Valenciana,Menores de 25 años,2002T2,27,53,27.53
30975,Mujeres,Comunitat Valenciana,Menores de 25 años,2002T1,24,78,24.78
30976,Mujeres,Comunitat Valenciana,25 y más años,2023T4,13,74,13.74
30977,Mujeres,Comunitat Valenciana,25 y más años,2023T3,13,54,13.54
30978,Mujeres,Comunitat Valenciana,25 y más años,2023T2,12,32,12.32
30979,Mujeres,Comunitat Valenciana,25 y más años,2023T1,15,41,15.41
30980,Mujeres,Comunitat Valenciana,25 y más años,2022T4,14,16,14.16
30981,Mujeres,Comunitat Valenciana,25 y más años,2022T3,15,29,15.29
30982,Mujeres,Comunitat Valenciana,25 y más años,2022T2,13,56,13.56
30983,Mujeres,Comunitat Valenciana,25 y más años,2022T1,13,58,13.58
30984,Mujeres,Comunitat Valenciana,25 y más años,2021T4,15,23,15.23
30985,Mujeres,Comunitat Valenciana,25 y más años,2021T3,17,19,17.19
30986,Mujeres,Comunitat Valenciana,25 y más años,2021T2,17,7,17.7
30987,Mujeres,Comunitat Valenciana,25 y más años,2021T1,16,41,16.41
30988,Mujeres,Comunitat Valenciana,25 y más años,2020T4,16,98,16.98
30989,Mujeres,Comunitat Valenciana,25 y más años,2020T3,18,5,18.5
30990,Mujeres,Comunitat Valenciana,25 y más años,2020T2,17,33,17.33
30991,Mujeres,Comunitat Valenciana,25 y más años,2020T1,14,95,14.95
30992,Mujeres,Comunitat Valenciana,25 y más años,2019T4,15,83,15.83
30993,Mujeres,Comunitat Valenciana,25 y más años,2019T3,15,56,15.56
30994,Mujeres,Comunitat Valenciana,25 y más años,2019T2,15,19,15.19
30995,Mujeres,Comunitat Valenciana,25 y más años,2019T1,15,42,15.42
30996,Mujeres,Comunitat Valenciana,25 y más años,2018T4,15,25,15.25
30997,Mujeres,Comunitat Valenciana,25 y más años,2018T3,16,1,16.1
30998,Mujeres,Comunitat Valenciana,25 y más años,2018T2,16,41,16.41
30999,Mujeres,Comunitat Valenciana,25 y más años,2018T1,17,75,17.75
31000,Mujeres,Comunitat Valenciana,25 y más años,2017T4,17,49,17.49
31001,Mujeres,Comunitat Valenciana,25 y más años,2017T3,17,62,17.62
31002,Mujeres,Comunitat Valenciana,25 y más años,2017T2,20,25,20.25
31003,Mujeres,Comunitat Valenciana,25 y más años,2017T1,19,3,19.3
31004,Mujeres,Comunitat Valenciana,25 y más años,2016T4,18,76,18.76
31005,Mujeres,Comunitat Valenciana,25 y más años,2016T3,20,76,20.76
31006,Mujeres,Comunitat Valenciana,25 y más años,2016T2,22,5,22.5
31007,Mujeres,Comunitat Valenciana,25 y más años,2016T1,21,82,21.82
31008,Mujeres,Comunitat Valenciana,25 y más años,2015T4,20,87,20.87
31009,Mujeres,Comunitat Valenciana,25 y más años,2015T3,22,26,22.26
31010,Mujeres,Comunitat Valenciana,25 y más años,2015T2,21,73,21.73
31011,Mujeres,Comunitat Valenciana,25 y más años,2015T1,23,4,23.4
31012,Mujeres,Comunitat Valenciana,25 y más años,2014T4,22,46,22.46
31013,Mujeres,Comunitat Valenciana,25 y más años,2014T3,24,13,24.13
31014,Mujeres,Comunitat Valenciana,25 y más años,2014T2,24,73,24.73
31015,Mujeres,Comunitat Valenciana,25 y más años,2014T1,26,76,26.76
31016,Mujeres,Comunitat Valenciana,25 y más años,2013T4,25,98,25.98
31017,Mujeres,Comunitat Valenciana,25 y más años,2013T3,26,1,26.1
31018,Mujeres,Comunitat Valenciana,25 y más años,2013T2,27,91,27.91
31019,Mujeres,Comunitat Valenciana,25 y más años,2013T1,28,19,28.19
31020,Mujeres,Comunitat Valenciana,25 y más años,2012T4,26,15,26.15
31021,Mujeres,Comunitat Valenciana,25 y más años,2012T3,26,17,26.17
31022,Mujeres,Comunitat Valenciana,25 y más años,2012T2,23,42,23.42
31023,Mujeres,Comunitat Valenciana,25 y más años,2012T1,23,86,23.86
31024,Mujeres,Comunitat Valenciana,25 y más años,2011T4,22,52,22.52
31025,Mujeres,Comunitat Valenciana,25 y más años,2011T3,22,59,22.59
31026,Mujeres,Comunitat Valenciana,25 y más años,2011T2,21,47,21.47
31027,Mujeres,Comunitat Valenciana,25 y más años,2011T1,21,81,21.81
31028,Mujeres,Comunitat Valenciana,25 y más años,2010T4,20,58,20.58
31029,Mujeres,Comunitat Valenciana,25 y más años,2010T3,20,46,20.46
31030,Mujeres,Comunitat Valenciana,25 y más años,2010T2,21,29,21.29
31031,Mujeres,Comunitat Valenciana,25 y más años,2010T1,19,71,19.71
31032,Mujeres,Comunitat Valenciana,25 y más años,2009T4,18,57,18.57
31033,Mujeres,Comunitat Valenciana,25 y más años,2009T3,17,4,17.4
31034,Mujeres,Comunitat Valenciana,25 y más años,2009T2,18,95,18.95
31035,Mujeres,Comunitat Valenciana,25 y más años,2009T1,17,56,17.56
31036,Mujeres,Comunitat Valenciana,25 y más años,2008T4,13,98,13.98
31037,Mujeres,Comunitat Valenciana,25 y más años,2008T3,11,15,11.15
31038,Mujeres,Comunitat Valenciana,25 y más años,2008T2,10,82,10.82
31039,Mujeres,Comunitat Valenciana,25 y más años,2008T1,10,26,10.26
31040,Mujeres,Comunitat Valenciana,25 y más años,2007T4,8,89,8.89
31041,Mujeres,Comunitat Valenciana,25 y más años,2007T3,10,4,10.4
31042,Mujeres,Comunitat Valenciana,25 y más años,2007T2,9,7,9.7
31043,Mujeres,Comunitat Valenciana,25 y más años,2007T1,10,2,10.2
31044,Mujeres,Comunitat Valenciana,25 y más años,2006T4,9,88,9.88
31045,Mujeres,Comunitat Valenciana,25 y más años,2006T3,9,43,9.43
31046,Mujeres,Comunitat Valenciana,25 y más años,2006T2,8,37,8.37
31047,Mujeres,Comunitat Valenciana,25 y más años,2006T1,10,24,10.24
31048,Mujeres,Comunitat Valenciana,25 y más años,2005T4,9,1,9.1
31049,Mujeres,Comunitat Valenciana,25 y más años,2005T3,9,73,9.73
31050,Mujeres,Comunitat Valenciana,25 y más años,2005T2,10,,10.
31051,Mujeres,Comunitat Valenciana,25 y más años,2005T1,10,97,10.97
31052,Mujeres,Comunitat Valenciana,25 y más años,2004T4,11,28,11.28
31053,Mujeres,Comunitat Valenciana,25 y más años,2004T3,12,68,12.68
31054,Mujeres,Comunitat Valenciana,25 y más años,2004T2,11,69,11.69
31055,Mujeres,Comunitat Valenciana,25 y más años,2004T1,11,41,11.41
31056,Mujeres,Comunitat Valenciana,25 y más años,2003T4,12,9,12.9
31057,Mujeres,Comunitat Valenciana,25 y más años,2003T3,13,59,13.59
31058,Mujeres,Comunitat Valenciana,25 y más años,2003T2,14,8,14.8
31059,Mujeres,Comunitat Valenciana,25 y más años,2003T1,14,24,14.24
31060,Mujeres,Comunitat Valenciana,25 y más años,2002T4,11,6,11.6
31061,Mujeres,Comunitat Valenciana,25 y más años,2002T3,14,6,14.6
31062,Mujeres,Comunitat Valenciana,25 y más años,2002T2,13,9,13.9
31063,Mujeres,Comunitat Valenciana,25 y más años,2002T1,12,73,12.73
31064,Mujeres,Comunitat Valenciana,De 16 a 19 años,2023T4,38,9,38.9
31065,Mujeres,Comunitat Valenciana,De 16 a 19 años,2023T3,38,8,38.8
31066,Mujeres,Comunitat Valenciana,De 16 a 19 años,2023T2,45,5,45.5
31067,Mujeres,Comunitat Valenciana,De 16 a 19 años,2023T1,60,29,60.29
31068,Mujeres,Comunitat Valenciana,De 16 a 19 años,2022T4,33,76,33.76
31069,Mujeres,Comunitat Valenciana,De 16 a 19 años,2022T3,49,36,49.36
31070,Mujeres,Comunitat Valenciana,De 16 a 19 años,2022T2,34,39,34.39
31071,Mujeres,Comunitat Valenciana,De 16 a 19 años,2022T1,38,28,38.28
31072,Mujeres,Comunitat Valenciana,De 16 a 19 años,2021T4,44,1,44.1
31073,Mujeres,Comunitat Valenciana,De 16 a 19 años,2021T3,36,71,36.71
31074,Mujeres,Comunitat Valenciana,De 16 a 19 años,2021T2,69,81,69.81
31075,Mujeres,Comunitat Valenciana,De 16 a 19 años,2021T1,85,95,85.95
31076,Mujeres,Comunitat Valenciana,De 16 a 19 años,2020T4,59,88,59.88
31077,Mujeres,Comunitat Valenciana,De 16 a 19 años,2020T3,59,74,59.74
31078,Mujeres,Comunitat Valenciana,De 16 a 19 años,2020T2,77,64,77.64
31079,Mujeres,Comunitat Valenciana,De 16 a 19 años,2020T1,48,25,48.25
31080,Mujeres,Comunitat Valenciana,De 16 a 19 años,2019T4,48,48,48.48
31081,Mujeres,Comunitat Valenciana,De 16 a 19 años,2019T3,40,,40.
31082,Mujeres,Comunitat Valenciana,De 16 a 19 años,2019T2,54,98,54.98
31083,Mujeres,Comunitat Valenciana,De 16 a 19 años,2019T1,40,4,40.4
31084,Mujeres,Comunitat Valenciana,De 16 a 19 años,2018T4,46,18,46.18
31085,Mujeres,Comunitat Valenciana,De 16 a 19 años,2018T3,47,,47.
31086,Mujeres,Comunitat Valenciana,De 16 a 19 años,2018T2,41,77,41.77
31087,Mujeres,Comunitat Valenciana,De 16 a 19 años,2018T1,47,78,47.78
31088,Mujeres,Comunitat Valenciana,De 16 a 19 años,2017T4,36,96,36.96
31089,Mujeres,Comunitat Valenciana,De 16 a 19 años,2017T3,49,67,49.67
31090,Mujeres,Comunitat Valenciana,De 16 a 19 años,2017T2,71,29,71.29
31091,Mujeres,Comunitat Valenciana,De 16 a 19 años,2017T1,60,5,60.5
31092,Mujeres,Comunitat Valenciana,De 16 a 19 años,2016T4,70,18,70.18
31093,Mujeres,Comunitat Valenciana,De 16 a 19 años,2016T3,57,53,57.53
31094,Mujeres,Comunitat Valenciana,De 16 a 19 años,2016T2,74,46,74.46
31095,Mujeres,Comunitat Valenciana,De 16 a 19 años,2016T1,56,15,56.15
31096,Mujeres,Comunitat Valenciana,De 16 a 19 años,2015T4,64,38,64.38
31097,Mujeres,Comunitat Valenciana,De 16 a 19 años,2015T3,55,7,55.7
31098,Mujeres,Comunitat Valenciana,De 16 a 19 años,2015T2,66,8,66.8
31099,Mujeres,Comunitat Valenciana,De 16 a 19 años,2015T1,71,83,71.83
31100,Mujeres,Comunitat Valenciana,De 16 a 19 años,2014T4,76,49,76.49
31101,Mujeres,Comunitat Valenciana,De 16 a 19 años,2014T3,64,9,64.9
31102,Mujeres,Comunitat Valenciana,De 16 a 19 años,2014T2,81,69,81.69
31103,Mujeres,Comunitat Valenciana,De 16 a 19 años,2014T1,75,49,75.49
31104,Mujeres,Comunitat Valenciana,De 16 a 19 años,2013T4,70,98,70.98
31105,Mujeres,Comunitat Valenciana,De 16 a 19 años,2013T3,66,45,66.45
31106,Mujeres,Comunitat Valenciana,De 16 a 19 años,2013T2,76,54,76.54
31107,Mujeres,Comunitat Valenciana,De 16 a 19 años,2013T1,79,41,79.41
31108,Mujeres,Comunitat Valenciana,De 16 a 19 años,2012T4,64,99,64.99
31109,Mujeres,Comunitat Valenciana,De 16 a 19 años,2012T3,53,79,53.79
31110,Mujeres,Comunitat Valenciana,De 16 a 19 años,2012T2,76,56,76.56
31111,Mujeres,Comunitat Valenciana,De 16 a 19 años,2012T1,76,9,76.9
31112,Mujeres,Comunitat Valenciana,De 16 a 19 años,2011T4,67,61,67.61
31113,Mujeres,Comunitat Valenciana,De 16 a 19 años,2011T3,60,87,60.87
